age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,term_deposit
42,blue-collar,married,primary,0,-336,1,0,telephone,11-20,Q2,12,6,0,0
33,admin.,single,primary,0,-258,1,0,cellular,11-20,Q2,158,2,2,0
33,blue-collar,married,secondary,0,-63,1,0,cellular,11-20,Q2,126,2,1,0
32,self-employed,married,secondary,0,329,1,0,telephone,11-20,Q2,166,4,0,0
42,technician,married,tertiary,0,-378,1,1,cellular,11-20,Q2,11,7,2,0
33,blue-collar,single,primary,0,577,1,0,cellular,11-20,Q2,59,4,0,0
35,blue-collar,married,secondary,0,205,1,1,cellular,11-20,Q2,1313,7,1,1
35,management,married,tertiary,1,-10,1,0,cellular,11-20,Q2,168,2,1,0
38,admin.,married,secondary,0,1949,1,0,cellular,11-20,Q2,157,3,0,0
32,management,single,tertiary,0,6542,1,0,cellular,11-20,Q2,1598,4,5,1
31,management,married,tertiary,0,1010,1,0,cellular,11-20,Q2,385,3,9,0
38,entrepreneur,married,secondary,0,157,0,1,cellular,11-20,Q2,57,11,1,0
24,blue-collar,single,secondary,0,1690,1,1,cellular,11-20,Q2,543,3,3,0
32,blue-collar,single,secondary,0,217,1,0,cellular,11-20,Q2,692,3,0,1
33,management,married,tertiary,0,5792,1,0,cellular,11-20,Q2,55,2,0,0
37,blue-collar,married,secondary,0,2016,1,1,cellular,11-20,Q2,20,6,0,0
33,admin.,single,tertiary,0,701,1,0,cellular,11-20,Q2,59,2,0,0
60,management,divorced,tertiary,0,-4057,1,0,cellular,11-20,Q2,242,6,0,0
38,blue-collar,married,primary,0,1428,1,0,telephone,11-20,Q2,33,5,0,0
26,services,married,secondary,0,0,1,0,cellular,11-20,Q2,130,4,0,0
32,management,married,tertiary,0,91,0,0,cellular,11-20,Q2,126,2,2,0
54,blue-collar,married,secondary,0,1777,1,0,cellular,11-20,Q2,13,5,6,0
56,services,married,secondary,0,6503,1,1,cellular,11-20,Q2,27,6,0,0
38,technician,married,secondary,0,525,1,1,telephone,11-20,Q2,15,7,1,0
52,admin.,married,secondary,0,2323,1,0,cellular,11-20,Q2,45,4,0,0
38,management,divorced,tertiary,0,4335,1,0,cellular,11-20,Q2,157,7,1,0
34,technician,married,tertiary,0,3743,1,0,cellular,11-20,Q2,722,4,0,1
40,blue-collar,single,primary,0,-21,0,0,cellular,11-20,Q2,68,2,3,0
34,blue-collar,single,tertiary,0,-303,1,0,cellular,11-20,Q2,17,5,2,0
51,technician,married,secondary,0,614,1,0,cellular,11-20,Q2,9,4,0,0
47,blue-collar,single,primary,0,159,1,0,cellular,11-20,Q2,7,6,13,0
57,blue-collar,married,secondary,0,1521,1,1,cellular,11-20,Q2,102,2,5,0
22,services,single,secondary,0,250,1,0,cellular,11-20,Q2,117,3,0,0
39,services,married,secondary,0,117,1,0,cellular,11-20,Q2,1032,2,0,1
28,blue-collar,single,secondary,0,171,1,0,cellular,11-20,Q2,523,2,0,0
24,blue-collar,single,secondary,0,6,1,0,cellular,11-20,Q2,16,10,0,0
25,services,single,secondary,0,-141,1,0,cellular,11-20,Q2,113,2,2,0
59,blue-collar,married,secondary,0,32,1,0,cellular,11-20,Q2,201,5,0,0
37,blue-collar,married,secondary,0,91,1,0,cellular,11-20,Q2,8,5,0,0
36,blue-collar,married,primary,0,0,1,0,cellular,11-20,Q2,8,7,0,0
29,blue-collar,married,secondary,0,-493,1,0,cellular,11-20,Q2,536,2,4,1
29,services,single,secondary,0,-79,1,1,cellular,11-20,Q2,16,4,4,0
28,admin.,single,secondary,0,3029,1,0,cellular,11-20,Q2,58,6,0,0
35,blue-collar,married,secondary,0,3181,1,0,cellular,11-20,Q2,28,6,0,0
48,services,divorced,secondary,0,142,1,0,cellular,11-20,Q2,11,10,0,0
29,technician,single,secondary,0,-2,1,1,cellular,11-20,Q2,9,5,0,0
37,housemaid,single,secondary,0,465,1,0,cellular,11-20,Q2,899,3,0,1
35,management,single,tertiary,0,13,1,0,cellular,11-20,Q2,17,8,5,0
28,admin.,married,secondary,0,788,1,0,cellular,11-20,Q2,11,14,0,0
37,housemaid,married,primary,0,254,1,0,telephone,11-20,Q2,16,6,0,0
33,management,single,tertiary,0,62,1,0,cellular,11-20,Q2,473,3,0,1
34,admin.,married,secondary,0,95,1,0,cellular,11-20,Q2,114,4,22,0
29,services,single,secondary,0,23,1,1,cellular,11-20,Q2,159,3,2,0
27,services,single,secondary,0,504,1,0,cellular,11-20,Q2,106,5,8,0
25,services,married,secondary,0,4522,1,0,cellular,11-20,Q2,177,4,0,0
47,technician,divorced,secondary,0,22,0,0,cellular,11-20,Q2,17,6,0,0
28,technician,single,secondary,0,1589,1,0,cellular,11-20,Q2,359,5,0,0
54,blue-collar,divorced,secondary,0,244,1,1,cellular,11-20,Q2,9,11,11,0
54,management,divorced,tertiary,0,0,1,0,telephone,11-20,Q2,17,11,0,0
37,blue-collar,single,tertiary,0,481,0,0,cellular,11-20,Q2,11,8,0,0
23,housemaid,single,primary,0,93,1,0,cellular,11-20,Q2,70,3,0,0
34,blue-collar,married,primary,0,-703,1,0,cellular,11-20,Q2,160,2,0,0
49,blue-collar,married,primary,0,490,1,0,telephone,11-20,Q2,19,5,2,0
26,admin.,single,secondary,0,141,1,0,cellular,11-20,Q2,19,4,6,0
54,self-employed,divorced,primary,0,4382,1,0,telephone,11-20,Q2,193,4,0,0
30,blue-collar,married,secondary,0,-28,1,0,cellular,11-20,Q2,284,2,1,0
32,blue-collar,married,secondary,0,36,1,0,cellular,11-20,Q2,116,4,0,0
27,admin.,married,secondary,0,0,1,1,cellular,11-20,Q2,157,5,0,0
37,blue-collar,divorced,secondary,0,333,1,0,telephone,11-20,Q2,73,6,0,0
33,blue-collar,married,secondary,0,523,1,0,cellular,11-20,Q2,18,5,5,0
35,blue-collar,married,primary,0,2281,1,0,cellular,11-20,Q2,126,2,1,0
28,blue-collar,single,secondary,0,2486,1,0,telephone,11-20,Q2,26,5,1,0
30,management,married,tertiary,0,1022,1,0,cellular,11-20,Q2,97,2,1,0
48,blue-collar,married,primary,0,750,1,0,cellular,11-20,Q2,90,6,0,0
44,admin.,married,secondary,0,-314,0,0,cellular,11-20,Q2,144,3,0,0
34,blue-collar,married,primary,0,428,1,0,cellular,11-20,Q2,59,2,0,0
29,services,single,secondary,0,9,1,0,cellular,11-20,Q2,19,5,0,0
30,admin.,single,secondary,0,127,1,0,cellular,11-20,Q2,16,6,1,0
38,technician,divorced,secondary,0,1559,1,0,cellular,11-20,Q2,22,6,10,0
31,blue-collar,single,secondary,0,512,1,0,cellular,11-20,Q2,44,8,0,0
32,services,married,secondary,0,1977,1,1,cellular,11-20,Q2,44,4,0,0
32,blue-collar,married,primary,0,-283,1,0,cellular,11-20,Q2,24,2,2,0
33,services,married,secondary,0,2533,1,0,cellular,11-20,Q2,16,6,2,0
35,blue-collar,married,secondary,0,305,1,0,cellular,11-20,Q2,7,7,25,0
30,services,single,secondary,0,0,1,0,cellular,11-20,Q2,131,6,9,0
31,blue-collar,married,primary,0,54,1,0,cellular,11-20,Q2,239,6,0,0
44,admin.,married,secondary,0,185,1,0,cellular,11-20,Q2,27,7,0,0
57,housemaid,married,primary,0,151,1,0,cellular,11-20,Q2,14,4,0,0
23,entrepreneur,single,secondary,0,1128,1,0,cellular,11-20,Q2,77,3,0,0
28,technician,married,secondary,0,1944,1,0,telephone,11-20,Q2,21,7,0,0
31,admin.,divorced,secondary,0,11,1,0,cellular,11-20,Q2,17,7,9,0
37,admin.,single,secondary,0,31,1,0,cellular,11-20,Q2,15,9,0,0
48,blue-collar,married,secondary,0,5089,1,0,cellular,11-20,Q2,30,7,0,0
31,services,divorced,secondary,0,39,1,0,cellular,11-20,Q2,13,8,0,0
31,technician,single,secondary,0,1447,1,0,cellular,11-20,Q2,236,3,15,0
40,admin.,single,secondary,0,2040,1,0,cellular,11-20,Q2,906,2,2,1
40,services,married,secondary,0,191,1,0,cellular,11-20,Q2,201,2,6,0
23,student,married,tertiary,1,-230,1,0,cellular,11-20,Q2,259,2,0,0
23,blue-collar,single,secondary,0,39,1,0,cellular,11-20,Q2,76,1,0,0
32,blue-collar,married,tertiary,0,143,1,1,cellular,11-20,Q2,90,1,0,0
36,admin.,single,secondary,0,507,1,0,cellular,11-20,Q2,264,1,2,0
24,blue-collar,single,primary,0,2129,1,1,telephone,11-20,Q2,51,1,0,0
24,technician,single,secondary,1,-1329,1,0,cellular,11-20,Q2,50,1,2,0
32,technician,single,secondary,0,483,1,1,cellular,11-20,Q2,35,6,0,0
30,technician,married,secondary,0,769,1,0,cellular,11-20,Q2,10,4,0,0
54,blue-collar,divorced,primary,0,215,1,0,cellular,11-20,Q2,34,7,5,0
29,blue-collar,married,secondary,0,-95,1,0,cellular,11-20,Q2,164,1,1,0
27,admin.,single,secondary,0,0,1,0,cellular,11-20,Q2,552,5,0,0
33,technician,married,secondary,0,1844,1,1,cellular,11-20,Q2,380,1,0,0
36,entrepreneur,single,tertiary,0,145,1,0,cellular,11-20,Q2,450,2,2,0
28,student,single,secondary,0,404,1,0,cellular,11-20,Q2,33,2,4,0
35,management,single,tertiary,0,331,1,0,cellular,11-20,Q2,30,5,0,0
31,blue-collar,married,primary,0,263,1,0,cellular,11-20,Q2,75,4,0,0
23,services,single,secondary,0,-229,1,1,cellular,11-20,Q2,557,1,0,0
23,admin.,married,secondary,0,349,1,0,cellular,11-20,Q2,108,1,0,0
24,technician,single,secondary,0,-232,1,0,cellular,11-20,Q2,108,1,0,0
28,blue-collar,married,primary,0,3267,1,1,telephone,11-20,Q2,40,1,0,0
34,blue-collar,single,primary,0,464,1,0,cellular,11-20,Q2,173,1,2,0
31,admin.,single,secondary,0,-449,1,0,cellular,11-20,Q2,197,1,2,0
28,services,single,secondary,0,1636,1,0,cellular,11-20,Q2,97,1,2,0
32,management,married,tertiary,0,477,1,0,telephone,11-20,Q2,87,6,5,0
50,entrepreneur,married,tertiary,0,433,1,0,cellular,11-20,Q2,47,4,0,0
24,technician,single,secondary,0,81,1,0,cellular,11-20,Q2,333,1,0,0
27,management,single,tertiary,0,3347,0,0,cellular,11-20,Q2,311,1,0,0
33,services,married,secondary,0,7,1,1,cellular,11-20,Q2,55,1,0,0
22,services,single,secondary,0,344,1,0,cellular,11-20,Q2,347,1,0,1
34,blue-collar,married,primary,0,3868,1,0,cellular,11-20,Q2,134,1,1,0
32,blue-collar,single,secondary,0,33,1,0,cellular,11-20,Q2,125,1,4,0
32,management,single,tertiary,0,347,1,0,cellular,11-20,Q2,213,1,6,0
32,services,single,secondary,0,545,1,0,cellular,11-20,Q2,192,1,1,0
36,management,single,tertiary,0,10773,1,0,cellular,11-20,Q2,89,1,0,0
33,management,single,tertiary,0,2667,1,0,cellular,11-20,Q2,57,1,3,0
43,blue-collar,married,primary,0,714,1,0,cellular,11-20,Q2,16,6,28,0
26,blue-collar,single,secondary,0,384,1,0,cellular,11-20,Q2,16,1,2,0
24,services,single,secondary,0,-92,1,0,cellular,11-20,Q2,245,1,0,0
41,blue-collar,married,primary,0,-75,1,0,cellular,11-20,Q2,115,1,0,0
32,technician,single,secondary,0,230,1,0,cellular,11-20,Q2,442,1,8,1
32,self-employed,married,secondary,0,-33,1,0,cellular,11-20,Q2,158,1,3,0
31,technician,single,secondary,0,-348,1,0,cellular,11-20,Q2,410,1,0,0
26,technician,single,secondary,0,3519,1,0,cellular,11-20,Q2,283,1,0,0
35,blue-collar,married,secondary,0,1312,1,0,cellular,11-20,Q2,224,1,0,0
25,admin.,single,secondary,0,845,1,0,cellular,11-20,Q2,217,1,1,0
30,admin.,single,secondary,0,1450,1,0,cellular,11-20,Q2,298,1,1,0
37,blue-collar,single,secondary,0,6281,1,0,cellular,11-20,Q2,242,1,0,0
27,services,married,secondary,0,54,1,0,cellular,11-20,Q2,97,1,1,0
33,services,married,secondary,0,-52,1,0,cellular,11-20,Q2,278,1,0,0
36,entrepreneur,married,secondary,0,1163,1,0,cellular,11-20,Q2,420,7,1,0
29,admin.,single,secondary,0,543,1,1,cellular,11-20,Q2,166,1,5,0
41,services,married,primary,0,4903,1,0,cellular,11-20,Q2,155,1,2,0
56,management,divorced,tertiary,0,2959,1,0,telephone,11-20,Q2,325,1,0,0
33,admin.,single,secondary,0,1277,1,0,cellular,11-20,Q2,827,1,0,1
32,services,single,tertiary,0,748,1,0,cellular,11-20,Q2,166,2,2,0
33,entrepreneur,married,tertiary,0,964,1,0,cellular,11-20,Q2,97,1,3,0
30,technician,single,secondary,0,120,1,0,cellular,11-20,Q2,74,1,0,0
33,blue-collar,married,secondary,0,4996,1,0,cellular,11-20,Q2,15,9,2,0
35,blue-collar,married,primary,0,2490,1,0,cellular,11-20,Q2,170,1,3,0
33,blue-collar,married,secondary,0,1219,1,0,cellular,11-20,Q2,51,3,4,0
26,management,single,tertiary,1,-130,1,0,cellular,11-20,Q2,216,1,0,0
48,management,single,tertiary,0,336,1,0,cellular,11-20,Q2,17,1,4,0
31,blue-collar,married,primary,0,1654,1,0,cellular,11-20,Q2,288,1,0,0
27,blue-collar,single,primary,0,-579,1,0,cellular,11-20,Q2,220,1,3,0
43,blue-collar,married,secondary,0,95,1,0,cellular,11-20,Q2,296,1,0,0
26,student,single,tertiary,0,251,1,0,cellular,11-20,Q2,12,5,0,0
31,technician,married,tertiary,0,4575,1,0,telephone,11-20,Q2,28,1,0,0
28,management,single,tertiary,0,788,1,1,cellular,11-20,Q2,169,1,0,0
31,management,single,tertiary,0,62,1,0,cellular,11-20,Q2,175,1,5,0
32,admin.,single,secondary,0,396,1,0,cellular,11-20,Q2,88,1,1,0
33,admin.,single,secondary,0,2717,1,0,cellular,11-20,Q2,185,1,0,0
24,services,single,secondary,0,258,1,0,cellular,11-20,Q2,248,1,0,0
29,blue-collar,married,secondary,0,104,1,0,cellular,11-20,Q2,903,4,0,1
43,management,single,tertiary,0,776,0,0,telephone,11-20,Q2,52,9,0,0
34,self-employed,single,secondary,0,55,1,0,cellular,11-20,Q2,155,1,0,0
40,blue-collar,married,primary,0,2502,1,0,cellular,11-20,Q2,205,1,0,0
23,student,single,secondary,0,1029,1,0,cellular,11-20,Q2,68,1,0,0
35,blue-collar,married,primary,0,1749,1,0,cellular,11-20,Q2,63,5,11,0
44,management,divorced,secondary,0,5757,1,0,cellular,11-20,Q2,114,1,0,0
37,admin.,divorced,secondary,0,5768,1,0,cellular,11-20,Q2,297,1,0,0
53,services,single,secondary,0,1162,1,0,cellular,11-20,Q2,185,1,1,0
43,entrepreneur,married,secondary,0,-480,1,1,cellular,11-20,Q2,1126,1,6,0
33,admin.,single,secondary,0,2557,1,0,cellular,11-20,Q2,186,1,0,0
29,technician,single,secondary,0,534,1,0,cellular,11-20,Q2,382,1,0,0
23,services,single,secondary,0,250,1,0,cellular,11-20,Q2,222,1,0,0
44,entrepreneur,married,primary,0,1434,1,0,cellular,11-20,Q2,284,3,0,0
29,management,single,tertiary,0,4210,1,0,cellular,11-20,Q2,119,1,0,0
40,entrepreneur,married,secondary,0,285,0,0,cellular,11-20,Q2,261,1,1,0
29,blue-collar,married,primary,0,248,1,0,cellular,11-20,Q2,113,1,0,0
32,blue-collar,single,secondary,0,218,1,0,cellular,11-20,Q2,134,1,0,0
33,management,married,secondary,0,588,1,0,cellular,11-20,Q2,11,5,0,0
58,blue-collar,married,secondary,0,1075,1,0,cellular,11-20,Q2,42,1,0,0
44,blue-collar,single,primary,0,343,1,1,cellular,11-20,Q2,19,7,0,0
27,blue-collar,married,secondary,0,30,0,1,cellular,11-20,Q2,110,1,4,0
29,technician,single,secondary,0,706,1,0,cellular,11-20,Q2,1340,1,0,1
42,blue-collar,married,secondary,0,429,1,0,cellular,11-20,Q2,110,1,1,0
25,blue-collar,single,secondary,0,764,1,0,cellular,11-20,Q2,455,1,0,0
31,blue-collar,married,primary,0,224,1,0,cellular,11-20,Q2,119,1,0,0
27,management,single,secondary,0,565,1,0,cellular,11-20,Q2,170,2,11,0
26,self-employed,single,tertiary,0,16563,1,0,cellular,11-20,Q2,245,1,0,0
33,blue-collar,single,secondary,0,-320,0,0,cellular,11-20,Q2,268,2,0,0
37,blue-collar,married,secondary,0,-100,1,0,cellular,11-20,Q2,108,2,2,0
27,blue-collar,single,primary,0,5,1,0,cellular,11-20,Q2,182,1,0,0
24,blue-collar,single,secondary,0,174,1,1,cellular,11-20,Q2,487,1,0,1
31,management,single,secondary,0,360,1,0,cellular,11-20,Q2,309,1,0,1
29,admin.,single,secondary,0,305,1,0,cellular,11-20,Q2,18,4,1,0
24,technician,single,secondary,0,135,1,1,cellular,11-20,Q2,250,1,0,0
32,services,single,secondary,1,687,1,0,cellular,11-20,Q2,154,1,0,0
31,blue-collar,single,secondary,0,239,1,0,cellular,11-20,Q2,666,1,1,1
28,admin.,single,secondary,0,2290,1,0,cellular,11-20,Q2,2301,1,0,1
32,technician,single,tertiary,0,-770,1,0,cellular,11-20,Q2,618,1,0,1
41,admin.,divorced,secondary,0,1967,1,0,cellular,11-20,Q2,115,1,1,0
38,blue-collar,single,primary,0,378,1,0,cellular,11-20,Q2,169,1,0,0
30,technician,married,secondary,0,1211,1,0,cellular,11-20,Q2,176,1,0,0
24,admin.,single,secondary,0,120,1,0,cellular,11-20,Q2,145,1,0,0
25,blue-collar,married,secondary,0,148,1,0,cellular,11-20,Q2,119,1,0,0
24,services,single,secondary,0,414,1,0,cellular,11-20,Q2,493,1,1,1
31,blue-collar,married,secondary,0,255,1,1,cellular,11-20,Q2,295,1,0,0
29,housemaid,married,tertiary,0,96,1,0,cellular,11-20,Q2,226,1,0,0
27,technician,married,secondary,0,876,1,0,cellular,11-20,Q2,268,1,1,0
43,blue-collar,married,primary,0,249,1,0,cellular,11-20,Q2,33,5,2,0
30,blue-collar,single,secondary,0,3950,1,0,telephone,11-20,Q2,152,4,3,0
41,blue-collar,divorced,primary,0,-129,1,0,cellular,11-20,Q2,176,1,0,0
44,admin.,married,secondary,0,1042,1,0,cellular,11-20,Q2,136,1,0,0
44,blue-collar,married,primary,0,401,1,0,cellular,11-20,Q2,41,1,0,0
36,management,single,tertiary,0,1496,1,0,cellular,11-20,Q2,40,1,4,0
31,management,married,tertiary,0,301,1,0,cellular,11-20,Q2,34,6,0,0
26,blue-collar,married,secondary,0,160,1,0,cellular,11-20,Q2,252,4,0,0
26,blue-collar,single,secondary,0,330,1,0,cellular,11-20,Q2,156,1,1,0
33,blue-collar,married,primary,0,80,1,0,cellular,11-20,Q2,126,1,0,0
47,technician,married,secondary,0,179,1,0,cellular,11-20,Q2,55,1,0,0
57,admin.,married,secondary,0,403,1,0,cellular,11-20,Q2,603,1,2,1
32,admin.,single,secondary,0,211,1,0,cellular,11-20,Q2,114,1,0,0
29,technician,single,secondary,0,1856,1,1,cellular,11-20,Q2,134,1,0,0
30,services,single,secondary,0,438,1,0,cellular,11-20,Q2,98,1,1,0
44,blue-collar,married,secondary,0,2979,1,0,cellular,11-20,Q2,18,5,3,0
23,services,single,secondary,0,495,1,1,cellular,11-20,Q2,302,1,0,0
27,blue-collar,single,secondary,0,513,1,1,cellular,11-20,Q2,351,1,0,1
31,admin.,single,tertiary,0,493,1,0,cellular,11-20,Q2,158,1,0,0
30,services,single,secondary,0,631,1,0,cellular,11-20,Q2,98,1,0,0
28,admin.,single,secondary,0,-36,1,0,cellular,11-20,Q2,379,1,0,0
28,services,single,secondary,0,290,1,0,cellular,11-20,Q2,128,1,0,0
32,management,single,tertiary,0,7290,1,0,cellular,11-20,Q2,357,1,0,1
28,blue-collar,single,secondary,0,402,1,0,cellular,11-20,Q2,632,1,0,0
36,blue-collar,married,primary,0,123,1,0,cellular,11-20,Q2,9,1,0,0
36,services,divorced,tertiary,0,162,1,0,cellular,11-20,Q2,69,1,6,0
29,admin.,married,secondary,0,-211,1,0,cellular,11-20,Q2,58,1,0,0
36,admin.,married,secondary,0,-294,1,0,cellular,11-20,Q2,148,1,0,0
34,blue-collar,married,primary,0,363,1,0,cellular,11-20,Q2,98,5,0,0
23,services,single,secondary,0,279,1,0,cellular,11-20,Q2,843,1,1,1
39,blue-collar,married,secondary,0,4430,1,0,cellular,11-20,Q2,13,4,1,0
33,blue-collar,married,primary,0,827,1,0,cellular,11-20,Q2,18,4,0,0
32,management,single,tertiary,0,229,1,0,cellular,11-20,Q2,345,1,0,0
33,technician,single,tertiary,0,2164,1,0,cellular,11-20,Q2,8,11,0,0
34,entrepreneur,married,tertiary,0,121,1,0,telephone,11-20,Q2,57,6,0,0
32,services,married,secondary,0,-489,1,1,cellular,11-20,Q2,93,1,3,0
30,blue-collar,single,secondary,0,5909,1,0,cellular,11-20,Q2,420,2,0,1
35,technician,married,secondary,0,1092,0,0,cellular,11-20,Q2,132,1,1,0
53,blue-collar,divorced,primary,0,1815,1,0,cellular,11-20,Q2,34,1,0,0
29,admin.,single,secondary,0,200,1,0,cellular,11-20,Q2,261,1,0,0
33,services,single,secondary,0,1659,1,0,cellular,11-20,Q2,133,2,6,0
27,technician,married,tertiary,0,8,1,1,cellular,11-20,Q2,398,1,2,0
25,technician,single,secondary,0,7103,1,0,cellular,11-20,Q2,287,1,0,0
29,technician,married,secondary,0,266,1,0,cellular,11-20,Q2,208,1,0,0
27,admin.,single,secondary,0,105,1,0,cellular,11-20,Q2,179,1,0,0
23,blue-collar,single,secondary,0,4211,1,0,cellular,11-20,Q2,434,1,0,0
38,entrepreneur,single,tertiary,1,-38,1,0,cellular,11-20,Q2,119,4,0,0
30,management,single,tertiary,0,3410,1,0,cellular,11-20,Q2,140,1,0,0
35,self-employed,single,tertiary,0,0,1,1,cellular,11-20,Q2,185,1,0,0
29,management,married,tertiary,0,85,1,1,cellular,11-20,Q2,26,1,0,0
31,admin.,single,secondary,0,1374,1,0,cellular,11-20,Q2,290,2,1,0
29,admin.,single,secondary,0,460,1,0,cellular,11-20,Q2,191,2,6,0
42,blue-collar,single,primary,0,-376,1,0,cellular,11-20,Q2,53,1,0,0
29,admin.,married,secondary,0,22171,1,0,cellular,11-20,Q2,44,1,3,0
35,admin.,single,secondary,0,57,1,0,cellular,11-20,Q2,173,1,0,0
27,services,single,secondary,0,-195,1,0,cellular,11-20,Q2,391,1,0,1
48,admin.,divorced,secondary,0,-480,0,0,cellular,11-20,Q2,380,2,1,0
28,admin.,married,secondary,0,-76,1,0,cellular,11-20,Q2,143,1,0,0
28,services,single,secondary,0,373,1,0,cellular,11-20,Q2,115,2,0,0
54,services,married,secondary,0,882,1,0,cellular,11-20,Q2,217,1,0,0
33,admin.,married,secondary,0,48,1,0,cellular,11-20,Q2,164,5,3,0
26,management,single,tertiary,0,47,1,0,cellular,11-20,Q2,63,1,0,0
33,blue-collar,married,secondary,0,2761,1,0,cellular,11-20,Q2,325,1,0,0
30,technician,married,secondary,0,-146,1,1,cellular,11-20,Q2,167,1,0,0
26,blue-collar,married,secondary,0,1702,1,1,cellular,11-20,Q2,21,1,0,0
33,management,divorced,tertiary,0,47,0,0,cellular,11-20,Q2,47,3,3,0
58,blue-collar,married,secondary,0,1859,1,0,cellular,11-20,Q2,277,2,5,0
32,technician,single,secondary,0,55,1,0,cellular,11-20,Q2,185,1,0,0
33,technician,single,tertiary,0,8047,1,0,cellular,11-20,Q2,202,1,13,0
40,services,married,secondary,0,278,1,0,cellular,11-20,Q2,9,5,0,0
55,blue-collar,married,secondary,0,3917,1,0,cellular,11-20,Q2,565,1,0,1
34,blue-collar,married,secondary,0,243,1,0,cellular,11-20,Q2,507,1,0,1
22,student,single,secondary,0,330,1,0,cellular,11-20,Q2,105,1,0,0
30,technician,single,tertiary,0,1922,1,0,cellular,11-20,Q2,546,1,0,0
29,services,single,secondary,0,-287,1,0,cellular,11-20,Q2,196,1,0,0
28,admin.,single,secondary,0,352,1,1,cellular,11-20,Q2,431,1,0,1
32,blue-collar,married,secondary,0,-667,1,0,cellular,11-20,Q2,152,7,1,0
32,admin.,married,secondary,0,97,1,0,cellular,11-20,Q2,165,2,1,0
30,blue-collar,single,secondary,0,1165,1,0,cellular,11-20,Q2,365,2,0,0
30,management,married,tertiary,0,168,1,0,cellular,11-20,Q2,229,2,1,0
33,admin.,single,secondary,0,1430,1,0,cellular,11-20,Q2,74,3,2,0
23,technician,single,secondary,0,356,1,0,cellular,11-20,Q2,224,2,2,0
27,management,single,tertiary,0,438,1,0,cellular,11-20,Q2,10,5,0,0
25,management,married,tertiary,0,-242,1,1,cellular,11-20,Q2,600,4,4,1
48,services,divorced,secondary,0,-203,1,0,cellular,11-20,Q2,156,5,1,0
30,services,married,secondary,0,1256,1,0,cellular,11-20,Q2,123,3,0,0
39,blue-collar,single,primary,0,656,1,0,cellular,11-20,Q2,190,6,0,0
33,services,divorced,secondary,0,90,1,0,cellular,11-20,Q2,114,2,0,0
45,admin.,divorced,secondary,0,2353,1,0,cellular,11-20,Q2,435,7,3,0
38,services,divorced,secondary,0,49,1,0,cellular,11-20,Q2,43,1,2,0
37,management,divorced,tertiary,0,1170,1,1,cellular,11-20,Q2,106,1,0,0
52,blue-collar,married,secondary,0,-194,1,0,cellular,11-20,Q2,326,1,0,0
33,management,single,tertiary,0,2294,1,0,cellular,11-20,Q2,81,1,1,0
43,services,married,secondary,0,43,1,0,cellular,11-20,Q2,199,1,0,0
30,management,single,secondary,0,-383,1,0,cellular,11-20,Q2,170,1,0,0
32,blue-collar,married,primary,0,268,1,1,cellular,11-20,Q2,189,1,0,0
27,management,single,tertiary,0,2802,1,0,cellular,11-20,Q2,84,1,0,0
29,technician,single,tertiary,0,615,1,0,cellular,11-20,Q2,373,1,0,1
